rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
32,14,1:32:46,167000,16,16,30,net shot,0,1,2,1,-1.258536585,-0.103385417,,,2,100.5,592.04,8,128.2,329.76,3,43,3639,16
32,15,1:32:47,167025,16,16,31,lob,0,0,1,4,-0.979268293,1.644791667,,,1,87.6,433.47,8,111.8,601.52,3,43,3639,16
32,16,1:32:49,167077,16,16,30,smash,1,0,2,10,-1.843902439,-1.381666667,out,30,9,114.8,769.06,8,131.4,272.34,3,43,3639,16
33,1,1:33:20,168028,17,16,31,short service,0,1,2,1,1.143902439,0.30546875,,,8,163.8,336.95,8,219.6,672.21,3,43,3640,15
33,2,1:33:21,168053,17,16,30,lob,0,0,1,4,1.22804878,-1.370885417,,,7,209,564.39,8,173.1,329.27,3,43,3640,15
33,3,1:33:22,168076,17,16,31,smash,1,0,2,8,0.580487805,0.854375,,,8,214.7,249.56,8,211.3,634.73,3,43,3640,15
33,4,1:33:23,168090,17,16,30,defensive shot,0,1,1,6,1.048780488,-0.591458333,,,8,223.3,699.69,8,226.5,254.88,3,43,3640,15
33,5,1:33:23,168112,17,16,31,net shot,0,1,2,7,-0.709756098,0.200989583,,,7,236,385.42,8,222.6,679.17,3,43,3640,15
33,6,1:33:24,168135,17,16,30,net shot,0,1,2,1,-0.867073171,-0.00046875,,,7,135.7,574.51,8,184.5,344.27,3,43,3640,15
33,7,1:33:25,168160,17,16,31,lob,0,0,1,9,0.004878049,1.581875,,,7,114.6,435.53,8,138.7,601.44,3,43,3640,15
33,8,1:33:27,168219,17,16,30,smash,1,0,2,8,-0.536585366,-0.972083333,,,8,181.9,756.71,8,147.8,274.82,3,43,3640,15
33,9,1:33:27,168231,17,16,31,defensive shot,0,0,2,7,0.068292683,0.329322917,,,8,146.2,280.18,8,194.9,718.06,3,43,3640,15
33,10,1:33:28,168259,17,16,30,net shot,0,0,2,7,-0.418292683,-0.106041667,,,7,173.2,582.16,8,157.1,316.68,3,43,3640,15
33,11,1:33:29,168285,17,16,31,lob,0,1,1,9,-0.418292683,1.653177083,,,7,128.5,410.06,8,173.2,597.53,3,43,3640,15
33,12,1:33:31,168334,17,16,30,smash,1,0,2,6,1.195121951,-0.953385417,,,9,160,764.49,8,139,285.58,3,43,3640,15
33,13,1:33:31,168349,17,16,31,defensive shot,0,1,2,1,1.274390244,0.369427083,,,8,147,298.64,9,162.8,790.5,3,43,3640,15
33,14,1:33:32,168381,17,16,30,net shot,0,0,2,2,1.303658537,0.01609375,,,7,244.2,593.48,8,220.8,331.29,3,43,3640,15
33,15,1:33:33,168412,17,16,31,net shot,0,1,2,2,1.112195122,-0.052552083,touched the net,30,7,245.8,450.34,8,237.8,599.23,3,43,3640,15
35,1,1:35:00,171029,18,17,30,short service,0,1,2,7,-0.340243902,-0.408125,,,8,180.2,638.43,8,128.9,309.26,3,43,3642,18
35,2,1:35:01,171050,18,17,31,lob,0,1,1,4,-1.223170732,1.56484375,,,7,121.2,393.64,8,168.6,638.45,3,43,3642,18
35,3,1:35:02,171078,18,17,30,clear,1,0,1,9,0.573170732,-1.518177083,,,8,131.1,739.18,8,128.8,304.07,3,43,3642,18
35,4,1:35:03,171110,18,17,31,smash,1,0,2,6,-1.343902439,1.051510417,,,8,196.9,204.93,8,179.5,703.07,3,43,3642,18
35,5,1:35:04,171127,18,17,30,defensive shot,0,1,1,1,-0.956097561,-0.430625,,,8,183.2,686.09,8,216.9,252.27,3,43,3642,18
35,6,1:35:05,171156,18,17,31,push/rush,0,0,2,8,-0.558536585,0.77859375,,,1,102.9,369.76,8,127.5,658.25,3,43,3642,18
35,7,1:35:05,171165,18,17,30,drive,0,1,1,8,0.280487805,-0.8121875,,,8,153.3,674.02,8,110.8,364.81,3,43,3642,18
35,8,1:35:06,171180,18,17,31,defensive shot,0,1,2,7,0.092682927,0.2428125,,,8,145.5,354.62,8,183.1,689.52,3,43,3642,18
35,9,1:35:06,171200,18,17,30,clear,0,0,1,4,0.968292683,-1.49015625,,,8,160.9,605.15,8,184,339.26,3,43,3642,18
35,10,1:35:07,171239,18,17,31,clear,1,0,1,3,1.117073171,1.5503125,,,8,199.8,204.88,8,200.8,680.91,3,43,3642,18
35,11,1:35:08,171267,18,17,30,drive,0,0,2,6,1.11097561,-1.064895833,,,9,227.6,759.91,8,183.4,222.16,3,43,3642,18
35,12,1:35:09,171280,18,17,31,defensive shot,0,1,2,1,1.017073171,0.305729167,,,8,178.1,293.03,8,230.7,756.78,3,43,3642,18
35,13,1:35:10,171304,18,17,30,net shot,0,0,2,1,-1.035365854,-0.246458333,,,7,232.1,583.89,8,199.1,311.04,3,43,3642,18
35,14,1:35:10,171329,18,17,31,lob,0,0,1,4,-1.143902439,1.612916667,,,7,119.2,396.03,8,168.1,621.96,3,43,3642,18
35,15,1:35:11,171359,18,17,30,smash,1,0,2,6,0.942682927,-0.89703125,,,8,130.9,734.35,8,122.3,311.92,3,43,3642,18
35,16,1:35:12,171377,18,17,31,defensive shot,0,1,2,7,0.768292683,0.241197917,,,8,187.4,318.9,9,105.7,764.4,3,43,3642,18
35,17,1:35:13,171407,18,17,30,lob,0,0,1,8,0.846341463,-1.32390625,,,8,212.1,601.21,8,220.8,353.85,3,43,3642,18
35,18,1:35:15,171451,18,17,31,clear,1,0,2,9,-0.687804878,1.754166667,misjudged,30,8,217.4,227.31,8,199.3,689.51,3,43,3642,18
39,1,1:39:25,178951,20,19,31,short service,0,1,2,7,0.27804878,0.33953125,,,8,164.4,346.97,8,214.3,684.35,3,43,3646,9
39,2,1:39:25,178973,20,19,30,lob,0,0,1,9,-0.717073171,-1.4640625,,,8,199.4,595.54,8,167.1,326.79,3,43,3646,9
39,3,1:39:27,179014,20,19,31,smash,0,0,2,8,-0.209756098,0.797552083,,,9,123.2,185.79,8,181,670.51,3,43,3646,9
39,4,1:39:27,179028,20,19,30,defensive shot,0,1,2,2,1.136585366,-0.489427083,,,8,188.2,679.2,9,113.6,197.52,3,43,3646,9
39,5,1:39:28,179055,20,19,31,lob,0,1,1,4,-1.098780488,1.59703125,,,8,232.8,351.25,8,186.2,636.6,3,43,3646,9
39,6,1:39:29,179091,20,19,30,smash,1,0,1,5,-0.943902439,-1.025625,,,8,144,756.65,8,156.5,303.75,3,43,3646,9
39,7,1:39:30,179104,20,19,31,defensive shot,0,0,2,7,0.726829268,0.516979167,,,8,128.2,301.48,9,123.7,767.53,3,43,3646,9
39,8,1:39:31,179132,20,19,30,lob,0,0,1,9,-0.786585366,-1.433385417,,,8,202.2,623.72,8,153.2,308.98,3,43,3646,9
39,9,1:39:32,179169,20,19,31,clear,0,0,2,9,-0.762195122,1.71546875,misjudged,30,9,122.2,194.51,8,180.5,668.76,3,43,3646,9
1,1,0:07:17,13114,1,0,31,short service,0,1,2,7,-0.323170732,-0.261041667,,,8,181.1,640.24,8,134.2,272.31,1,43,3531,5
1,2,0:07:17,13136,1,0,30,net shot,0,0,2,7,0.135365854,0.242708333,,,7,146.3,369.34,8,176.5,647.47,1,43,3531,5
1,3,0:07:18,13160,1,0,31,net shot,0,0,2,7,0.015853659,-0.238125,,,7,189.2,558.52,8,159,352,1,43,3531,5
1,4,0:07:19,13186,1,0,30,lob,0,0,1,3,0.968292683,1.60671875,,,7,177.9,409.64,8,183.6,601.3,1,43,3531,5
1,5,0:07:21,13231,1,0,31,smash,0,0,2,7,-0.379268293,0.088958333,touched the net,30,9,231.7,776.98,8,176.4,290.41,1,43,3531,5
2,1,0:07:34,13631,2,0,30,short service,0,1,2,7,-0.425609756,0.308958333,,,8,184.1,329.15,8,123,658.26,1,43,3532,7
2,2,0:07:35,13651,2,0,31,net shot,0,1,2,2,1.163414634,-0.278489583,,,7,146.8,574.47,8,172.5,321.63,1,43,3532,7
2,3,0:07:35,13674,2,0,30,lob,0,1,1,4,-0.884146341,1.573125,,,7,232.1,392.63,8,186.4,614.47,1,43,3532,7
2,4,0:07:36,13709,2,0,31,smash,1,0,2,5,-0.925609756,-1.138854167,,,8,138.5,739.19,8,162,301.08,1,43,3532,7
2,5,0:07:37,13726,2,0,30,defensive shot,0,0,2,7,0.764634146,0.496302083,,,8,121.2,267.09,9,123.9,759.76,1,43,3532,7
2,6,0:07:38,13755,2,0,31,lob,0,0,1,4,1.067073171,-1.399895833,,,8,209.2,627.4,8,165.3,295.81,1,43,3532,7
2,7,0:07:39,13780,2,0,30,smash,1,0,2,5,1.451219512,1.324947917,opponent's ball landed,30,8,213.6,244.06,8,212.4,691.21,1,43,3532,7
4,1,0:08:13,14802,3,1,30,short service,0,1,2,7,-0.106097561,0.2975,,,8,181.9,324.08,8,133,656.47,1,43,3534,26
4,2,0:08:14,14821,3,1,31,net shot,0,0,2,7,-0.174390244,-0.17765625,,,7,154.5,576.4,8,173.1,319.06,1,43,3534,26
4,3,0:08:14,14841,3,1,30,lob,0,0,1,9,0.769512195,1.6621875,,,7,159.5,419.11,8,170.8,597.54,1,43,3534,26
4,4,0:08:15,14878,3,1,31,drive,0,0,2,8,0.72195122,-0.9509375,,,9,213.5,787.6,8,174.8,295.7,1,43,3534,26
4,5,0:08:16,14899,3,1,30,lob,0,1,1,3,1.262195122,1.6309375,,,8,190.2,313.73,8,204.2,716.41,1,43,3534,26
4,6,0:08:17,14927,3,1,31,drop,0,0,2,7,-0.690243902,-0.519895833,,,3,261.2,761.53,8,186.8,324.03,1,43,3534,26
4,7,0:08:18,14953,3,1,30,lob,0,0,1,3,1.106097561,1.662552083,,,8,134.9,334.74,8,208.9,704.75,1,43,3534,26
4,8,0:08:19,14989,3,1,31,clear,0,0,1,3,-1.176829268,-1.491510417,,,9,245.6,763.07,8,176.4,303.52,1,43,3534,26
4,9,0:08:20,15027,3,1,30,drop,0,0,2,7,0.937804878,0.42296875,,,5,93.1,226.23,8,181.4,682.65,1,43,3534,26
4,10,0:08:21,15051,3,1,31,defensive shot,0,0,2,2,1.120731707,-0.122760417,,,8,231,631.02,8,151.2,277.45,1,43,3534,26
4,11,0:08:22,15080,3,1,30,push/rush,0,1,2,3,1.419512195,1.686510417,,,7,240.3,416.11,8,210.3,638.37,1,43,3534,26
4,12,0:08:23,15109,3,1,31,drive,0,0,1,6,1.351219512,-0.885364583,,,9,241.5,766.18,8,209.4,351.49,1,43,3534,26
4,13,0:08:24,15126,3,1,30,defensive shot,0,1,2,2,-1.026829268,0.405833333,,,8,222.4,331.27,8,230.2,734.43,1,43,3534,26
4,14,0:08:25,15150,3,1,31,net shot,0,1,2,1,-1.047560976,-0.306927083,,,8,117.1,605.28,8,201,290.12,1,43,3534,26
4,15,0:08:25,15178,3,1,30,lob,0,0,1,3,1.162195122,1.598854167,,,7,113.2,372.1,8,146.6,622.01,1,43,3534,26
4,16,0:08:27,15216,3,1,31,clear,0,0,1,4,1.420731707,-1.539114583,,,9,230.6,758.35,8,167.5,301.02,1,43,3534,26
4,17,0:08:28,15247,3,1,30,drop,1,0,2,7,0.758536585,0.2846875,,,8,218,227.31,8,216.8,709.77,1,43,3534,26
4,18,0:08:29,15271,3,1,31,defensive shot,0,0,2,7,-0.842682927,-0.307708333,,,8,215.9,618.12,8,211,263.24,1,43,3534,26
4,19,0:08:29,15298,3,1,30,net shot,0,0,2,2,-1.126829268,0.1134375,,,7,121.7,391.26,8,188.2,620.05,1,43,3534,26
4,20,0:08:30,15324,3,1,31,net shot,0,1,2,7,0.831707317,-0.14546875,,,7,111.1,542.81,8,128.5,364.63,1,43,3534,26
4,21,0:08:31,15354,3,1,30,lob,0,1,1,4,-1.162195122,1.516302083,,,7,208.8,414.05,8,171.8,618.24,1,43,3534,26
4,22,0:08:33,15393,3,1,31,drop,0,1,1,5,-0.935365854,-0.699947917,,,9,106.7,758.17,8,152.2,324.41,1,43,3534,26
4,23,0:08:33,15414,3,1,30,lob,0,0,1,9,0.898780488,1.574479167,,,8,124.4,327.26,8,141.8,709.77,1,43,3534,26
4,24,0:08:34,15444,3,1,31,clear,0,0,1,9,-0.7,-1.418854167,,,8,214,732.79,8,176.4,311.3,1,43,3534,26
4,25,0:08:35,15472,3,1,30,clear,0,0,1,4,-1.102439024,1.532604167,,,8,144.4,236.69,8,190.9,719.71,1,43,3534,26
4,26,0:08:36,15502,3,1,31,drop,1,0,2,6,1.095121951,-0.656666667,opponent's ball landed,30,8,114.2,740.77,8,140.6,282.91,1,43,3534,26
9,1,0:11:10,20121,6,3,31,short service,0,1,2,8,0.407317073,-0.6275,,,8,167.6,625.65,8,220.8,257.68,1,43,3539,16
9,2,0:11:11,20143,6,3,30,push/rush,0,1,1,5,1.156097561,1.493072917,,,8,199.2,344.11,8,173.7,659.96,1,43,3539,16
9,3,0:11:12,20166,6,3,31,drive,0,0,1,6,1.108536585,-0.9115625,,,8,226.7,734.42,8,196.7,323.92,1,43,3539,16
9,4,0:11:12,20181,6,3,30,defensive shot,0,1,2,7,0.369512195,0.317916667,,,8,199.6,311.04,8,224.6,703.07,1,43,3539,16
9,5,0:11:13,20198,6,3,31,push/rush,0,1,1,6,0.969512195,-1.106666667,,,8,226.3,618.09,8,182,303.45,1,43,3539,16
9,6,0:11:13,20211,6,3,30,defensive shot,0,1,1,9,0.751219512,1.525677083,,,8,168.1,295.77,8,224.5,647.39,1,43,3539,16
9,7,0:11:14,20247,6,3,31,drive,0,0,2,8,0.714634146,-0.950885417,,,9,226.6,776.97,8,165.3,301.04,1,43,3539,16
9,8,0:11:15,20262,6,3,30,defensive shot,0,1,2,7,-0.562195122,0.330677083,,,8,159.1,287.98,9,221,763.03,1,43,3539,16
9,9,0:11:16,20288,6,3,31,net shot,0,1,2,2,1.291463415,-0.315572917,,,8,149.9,627.53,8,159.6,282.67,1,43,3539,16
9,10,0:11:17,20315,6,3,30,lob,0,1,1,9,-0.729268293,1.629166667,,,2,251.8,392.45,8,184.1,673.99,1,43,3539,16
9,11,0:11:18,20356,6,3,31,smash,1,0,2,5,-1.359756098,-1.237291667,,,8,137.4,751.92,8,147.2,277.5,1,43,3539,16
9,12,0:11:19,20372,6,3,30,defensive shot,0,0,2,2,-0.991463415,0.288697917,,,8,115.1,291.15,9,122.6,772.16,1,43,3539,16
9,13,0:11:20,20402,6,3,31,lob,0,1,1,4,0.926829268,-1.520520833,,,8,117.9,616.52,8,140.5,309.13,1,43,3539,16
9,14,0:11:21,20439,6,3,30,smash,1,0,2,5,1.256097561,1.031875,,,9,204,196.19,8,205.5,672.23,1,43,3539,16
9,15,0:11:21,20452,6,3,31,defensive shot,0,0,1,8,-0.226829268,-0.560208333,,,8,215.9,692.91,8,221.1,218.81,1,43,3539,16
9,16,0:11:22,20479,6,3,30,defensive shot,0,0,2,2,-1.190243902,0.332083333,opponent's ball landed,30,8,165,349.46,8,221.5,686.07,1,43,3539,16
11,1,0:12:37,22722,7,4,30,short service,0,1,2,7,-0.28902439,0.221875,,,8,180.8,326.64,8,125,667.07,1,43,3541,12
11,2,0:12:38,22742,7,4,31,push/rush,0,1,1,8,0.62804878,-0.992135417,,,7,165,562.59,8,167,319.13,1,43,3541,12
11,3,0:12:38,22759,7,4,30,smash,1,0,2,7,0.206097561,0.569010417,,,8,163,285.29,8,186.8,621.91,1,43,3541,12
11,4,0:12:38,22768,7,4,31,defensive shot,0,1,1,8,0.519512195,-0.867552083,,,8,205.1,647.42,8,151.2,225.43,1,43,3541,12
11,5,0:12:39,22782,7,4,30,defensive shot,0,1,2,7,-0.764634146,0.56046875,,,8,168.1,303.62,8,202.5,663.46,1,43,3541,12
11,6,0:12:40,22808,7,4,31,lob,0,1,1,5,-0.953658537,-1.22515625,,,8,125.4,633.08,8,152.7,261.28,1,43,3541,12
11,7,0:12:40,22826,7,4,30,drive,0,0,2,6,-0.948780488,0.921979167,,,8,126.1,258.91,8,167.8,667.02,1,43,3541,12
11,8,0:12:41,22838,7,4,31,defensive shot,0,1,1,8,0.692682927,-1.020416667,,,8,184.5,682.65,5,101.4,296.57,1,43,3541,12
11,9,0:12:41,22856,7,4,30,defensive shot,0,1,2,7,0.882926829,0.185989583,,,8,126.1,306.7,8,175.5,668.76,1,43,3541,12
11,10,0:12:42,22877,7,4,31,net shot,0,0,2,1,-1.196341463,-0.16234375,,,7,225.7,572.21,8,180.7,351.78,1,43,3541,12
11,11,0:12:43,22905,7,4,30,lob,0,0,1,9,0.515853659,1.582239583,,,1,92.1,428.87,8,158.1,605.16,1,43,3541,12
11,12,0:12:45,22951,7,4,31,smash,0,0,2,6,1.45,-1.16671875,opponent's ball landed,30,9,207.7,763.01,8,153.2,314.15,1,43,3541,12
13,1,0:14:02,25273,7,6,31,short service,0,1,2,7,0.423170732,-0.524583333,,,8,162,627.51,8,221,273.9,1,43,3543,5
13,2,0:14:03,25294,7,6,30,push/rush,0,1,1,8,0.837804878,1.246979167,,,8,198.1,346.62,8,174.2,651.06,1,43,3543,5
13,3,0:14:03,25314,7,6,31,drive,0,0,1,8,0.892682927,-0.938020833,,,8,213.7,709.77,8,184,346.77,1,43,3543,5
13,4,0:14:04,25326,7,6,30,defensive shot,0,1,1,8,0.347560976,1.375833333,,,8,173.1,300.95,8,217.9,701.38,1,43,3543,5
13,5,0:14:05,25351,7,6,31,smash,0,0,2,6,1.332926829,-1.00984375,opponent's ball landed,30,8,204.6,672.23,8,163.5,279.96,1,43,3543,5
17,1,0:15:42,28266,8,9,31,long service,0,1,1,8,-0.347560976,-1.071041667,,,8,180.7,625.62,8,129.4,280.39,1,43,3547,8
17,2,0:15:42,28281,8,9,30,drive,0,0,2,8,-0.197560976,0.864635417,,,8,118.8,283.17,8,155,620.14,1,43,3547,8
17,3,0:15:43,28292,8,9,31,defensive shot,0,1,2,2,0.932926829,-0.425625,,,8,190.9,680.92,5,99.5,291.34,1,43,3547,8
17,4,0:15:43,28316,8,9,30,lob,0,1,1,4,-1.156097561,1.556822917,,,7,224.3,385.53,8,191.5,661.7,1,43,3547,8
17,5,0:15:44,28348,8,9,31,drop,1,0,2,8,0.056097561,-0.625989583,,,8,129,743.98,8,148.9,319.33,1,43,3547,8
17,6,0:15:45,28370,8,9,30,net shot,0,1,2,7,-0.426829268,0.145,,,8,167.1,344.45,9,114,758.18,1,43,3547,8
17,7,0:15:46,28399,8,9,31,net shot,0,0,1,7,-0.286585366,-0.321979167,,,7,141.5,548.72,8,156.4,364.35,1,43,3547,8
17,8,0:15:47,28413,8,9,30,push/rush,0,0,2,10,1.625609756,0.687552083,out,30,7,150.6,414.54,7,148,560.68,1,43,3547,8
20,1,0:18:14,32839,8,12,31,short service,0,1,2,8,0.397560976,-0.550052083,,,8,162.1,629.34,8,223.8,273.87,1,43,3550,10
20,2,0:18:15,32860,8,12,30,lob,0,1,1,5,0.967073171,1.2990625,,,7,183.9,368.97,8,174.6,647.47,1,43,3550,10
20,3,0:18:16,32881,8,12,31,drive,0,0,1,6,1.169512195,-1.03703125,,,8,196,704.75,8,178.6,324.12,1,43,3550,10
20,4,0:18:16,32894,8,12,30,defensive shot,0,1,2,1,1.33902439,0.379895833,,,8,170.3,300.98,8,247.7,734.44,1,43,3550,10
20,5,0:18:17,32917,8,12,31,lob,0,0,1,6,1.157317073,-1.237552083,,,5,254.8,601.08,8,193,308.52,1,43,3550,10
20,6,0:18:17,32938,8,12,30,drive,1,0,1,8,0.359756098,0.83546875,,,8,177,266.38,8,235,650.96,1,43,3550,10
20,7,0:18:18,32950,8,12,31,drive,0,0,2,8,0.152439024,-1.304947917,,,8,227.4,670.46,8,184.3,271.68,1,43,3550,10
20,8,0:18:18,32964,8,12,30,defensive shot,0,0,1,1,1.040243902,0.141145833,,,8,172,277.19,8,196.2,652.81,1,43,3550,10
20,9,0:18:19,32986,8,12,31,net shot,0,0,2,2,1.21097561,-0.451822917,,,7,242,550.27,8,181,269.03,1,43,3550,10
20,10,0:18:20,33009,8,12,30,net shot,0,1,2,7,-0.715853659,-0.058541667,touched the net,30,6,270.4,338.34,7,240.5,566.24,1,43,3550,10
24,1,0:20:35,37072,12,12,30,short service,0,1,2,7,-0.291463415,0.34078125,,,8,184.6,336.73,8,128.2,667.06,1,43,3554,15
24,2,0:20:36,37090,12,12,31,push/rush,0,1,1,8,0.752439024,-1.09125,,,7,167.9,566.53,8,164.8,319.16,1,43,3554,15
24,3,0:20:36,37102,12,12,30,defensive shot,0,1,1,4,-0.898780488,1.581145833,,,8,180.3,318.98,7,183.3,578.24,1,43,3554,15
24,4,0:20:37,37132,12,12,31,clear,1,0,1,9,0.56097561,-1.411770833,,,8,149.8,711.43,8,161.9,282.65,1,43,3554,15
24,5,0:20:39,37173,12,12,30,smash,1,0,2,5,1.070731707,0.995104167,,,8,200.3,216.27,8,202.7,729.54,1,43,3554,15
24,6,0:20:39,37184,12,12,31,defensive shot,0,0,1,2,1.069512195,-0.476510417,,,8,213.9,703.07,8,200.6,233.14,1,43,3554,15
24,7,0:20:40,37208,12,12,30,defensive shot,0,1,2,7,-0.708536585,0.4575,,,8,240.1,361.07,8,224.4,679.17,1,43,3554,15
24,8,0:20:40,37228,12,12,31,net shot,0,1,2,7,0.142682927,-0.17875,,,8,134.3,614.61,8,195,326.49,1,43,3554,15
24,9,0:20:41,37257,12,12,30,lob,0,1,1,4,-0.867073171,1.691979167,,,7,166.2,395.61,8,169.1,647.48,1,43,3554,15
24,10,0:20:43,37303,12,12,31,smash,1,0,2,5,-0.951219512,-1.039583333,,,9,118,773.69,8,147.6,303.85,1,43,3554,15
24,11,0:20:44,37322,12,12,30,defensive shot,0,0,2,1,0.963414634,0.412395833,,,8,120.7,293.71,8,129.4,756.63,1,43,3554,15
24,12,0:20:44,37348,12,12,31,lob,0,0,1,3,-1.303658537,-1.47546875,,,8,232.6,612.47,8,178.6,316.43,1,43,3554,15
24,13,0:20:46,37384,12,12,30,drop,0,0,2,1,1.208536585,0.2728125,,,5,88.7,229.09,8,171.5,684.38,1,43,3554,15
24,14,0:20:47,37416,12,12,31,defensive shot,0,0,2,2,1.346341463,-0.11171875,,,8,248.9,595.38,8,161.4,298.47,1,43,3554,15
24,15,0:20:48,37442,12,12,30,lob,0,1,2,9,-0.658536585,1.738802083,misjudged,30,7,250.7,420.67,8,219.4,631.05,1,43,3554,15
28,1,0:23:48,42862,14,14,31,short service,0,1,2,7,-0.83902439,-0.493958333,,,8,186.3,632.95,8,133.1,272.32,1,43,3558,25
28,2,0:23:49,42882,14,14,30,net shot,0,0,2,2,-0.890243902,0.277708333,,,7,129.9,379.2,8,181.9,661.72,1,43,3558,25
28,3,0:23:50,42908,14,14,31,lob,0,1,1,4,1.129268293,-1.445520833,,,7,124.2,572.6,7,143.2,374.23,1,43,3558,25
28,4,0:23:51,42954,14,14,30,smash,1,0,2,5,1.145121951,0.939114583,,,8,225.3,210.23,8,218.5,680.9,1,43,3558,25
28,5,0:23:52,42965,14,14,31,defensive shot,0,0,2,8,-0.675609756,-0.583958333,,,8,223.3,670.46,9,241.4,198.53,1,43,3558,25
28,6,0:23:53,42997,14,14,30,net shot,0,0,2,2,-1.140243902,0.256614583,,,8,155.7,342.07,8,191.6,699.7,1,43,3558,25
28,7,0:23:54,43024,14,14,31,net shot,0,1,2,1,-1.1,-0.0921875,,,2,99.2,582.43,8,150.3,349.61,1,43,3558,25
28,8,0:23:55,43050,14,14,30,lob,0,0,1,5,1.147560976,1.246979167,,,1,102.7,435.62,7,129.5,572.58,1,43,3558,25
28,9,0:23:57,43112,14,14,31,smash,0,0,2,6,1.359756098,-1.224114583,,,5,255.4,694.6,8,166.3,261.11,1,43,3558,25
28,10,0:23:57,43124,14,14,30,defensive shot,0,1,2,1,1.379268293,0.184739583,,,8,162.3,255.72,5,262.1,721.38,1,43,3558,25
28,11,0:23:58,43148,14,14,31,net shot,0,0,2,1,-0.892682927,-0.081197917,,,1,258.6,581.85,8,192.9,266.18,1,43,3558,25
28,12,0:23:59,43175,14,14,30,lob,0,0,1,6,-1.048780488,1.508229167,,,7,127.8,403.04,8,185.4,614.47,1,43,3558,25
28,13,0:24:00,43209,14,14,31,smash,1,0,2,5,-1.106097561,-1.01078125,,,8,125.7,718.04,8,136.5,301.38,1,43,3558,25
28,14,0:24:00,43221,14,14,30,defensive shot,0,0,2,7,-0.75,0.298958333,,,8,115.4,280.56,6,97.6,756.59,1,43,3558,25
28,15,0:24:01,43249,14,14,31,net shot,0,1,2,2,1.073170732,-0.217760417,,,8,138.5,616.46,8,141.7,282.89,1,43,3558,25
28,16,0:24:02,43275,14,14,30,net shot,0,1,2,1,1.287804878,0.184947917,,,7,215.8,409.32,8,196.1,627.43,1,43,3558,25
28,17,0:24:03,43305,14,14,31,lob,0,0,1,8,0.626829268,-1.322604167,,,1,259.9,566.16,7,217.4,385.59,1,43,3558,25
28,18,0:24:05,43366,14,14,30,smash,1,0,2,6,-0.890243902,0.940625,,,8,200.4,207.74,8,207.9,665.21,1,43,3558,25
28,19,0:24:06,43382,14,14,31,defensive shot,0,1,2,1,-1.01097561,-0.331510417,,,8,200.3,682.64,8,197.6,244.28,1,43,3558,25
28,20,0:24:07,43413,14,14,30,lob,0,0,1,4,-1.081707317,1.532604167,,,8,116.1,362.3,8,151.6,651.1,1,43,3558,25
28,21,0:24:08,43446,14,14,31,drop,1,0,2,7,0.891463415,-0.18125,,,8,128.9,724.61,8,137.2,309.17,1,43,3558,25
28,22,0:24:09,43473,14,14,30,defensive shot,0,1,2,7,0.852439024,0.175,,,7,230.5,373.39,8,141.1,718.05,1,43,3558,25
28,23,0:24:10,43502,14,14,31,net shot,0,0,2,7,0.632926829,-0.121197917,,,7,222.5,566.31,8,197,344.13,1,43,3558,25
28,24,0:24:10,43526,14,14,30,lob,0,1,1,9,-0.604878049,1.557239583,,,7,195.3,404.8,7,204.8,585.92,1,43,3558,25
28,25,0:24:12,43561,14,14,31,drop,1,0,2,7,0.437804878,0.131614583,touched the net,30,8,149.9,719.7,8,149,329.53,1,43,3558,25
29,1,0:25:32,45983,15,14,30,long service,0,1,1,8,0.826829268,1.409739583,,,8,168.2,324.23,8,218.5,629.21,1,43,3559,8
29,2,0:25:33,46012,15,14,31,drive,0,0,2,8,0.895121951,-0.896770833,,,8,222.2,736.04,8,168.1,313.98,1,43,3559,8
29,3,0:25:34,46026,15,14,30,defensive shot,0,1,2,1,1.287804878,0.315885417,,,8,161.4,298.47,8,222.3,732.8,1,43,3559,8
29,4,0:25:35,46051,15,14,31,push/rush,0,0,1,6,0.992682927,-1.064270833,,,7,245.7,579.95,8,183.1,290.33,1,43,3559,8
29,5,0:25:35,46064,15,14,30,defensive shot,0,1,1,8,0.42804878,1.367395833,,,8,205.7,313.55,8,234.1,608.71,1,43,3559,8
29,6,0:25:36,46091,15,14,31,smash,0,0,2,8,0.653658537,-0.841041667,,,8,199.8,687.8,8,160.2,290.61,1,43,3559,8
29,7,0:25:36,46107,15,14,30,defensive shot,0,1,2,2,-0.869512195,0.384479167,,,8,170.3,306.19,8,209.9,719.72,1,43,3559,8
29,8,0:25:37,46132,15,14,31,push/rush,0,1,2,7,-0.152439024,0.043072917,touched the net,30,8,122,610.91,8,160.9,306.3,1,43,3559,8
34,1,0:28:36,51496,18,16,31,short service,0,1,2,7,0.335365854,-0.43578125,,,8,164.4,627.5,8,223.9,271.18,1,43,3564,16
34,2,0:28:37,51515,18,16,30,lob,0,0,1,4,-1.019512195,1.652604167,,,7,219.9,366.18,8,186.1,652.83,1,43,3564,16
34,3,0:28:38,51560,18,16,31,smash,1,0,2,5,-1.251219512,-1.023958333,,,9,129.9,773.71,8,139.1,296.12,1,43,3564,16
